restaurant_code,menu_name,price,description
12,개인레터링케이크,,"원하시는 디자인 알려주시면 가능여부와 금액 알려드릴수있어요
미리 주문주셔야합니다"
12,인물케이크,52000,"2호 52000
사진주시면그려드리는인물케이크
미리 주문주셔야합니다"
12,계란한판케이크,53000,"1호 53000
2호 55000
미리 주문주셔야합니다"
12,왕관케이크,53000,"2호 53000
3호 63000
미리 주문주셔야합니다"
12,솔드아웃케이크,50000,"2호 5만
3호 6만
미리 주문주셔야합니다"
12,해리포터케이크,38000,"1호 38000
2호 40000
3호 50000"
12,축구공케이크,70000,"2호 70000
3호 80000
미리 주문주셔야합니다"
12,지하철케이크,50000,"2호 50000
3호 60000
꽃테두리
2호 63000
3호 73000"
12,홍시빙수,15000,1년 내내 홍시빙수
12,소주케이크,50000,"원형2호 5만
3호 6만
네모 소주케이크 7만
미리 주문주셔야합니다"
12,나이스샷케이크,70000,"2호 70000
3호 80000"
12,TNT케이크,70000,"2호 70000
3호 80000
미리 주문주셔야합니다"
12,인물꽃케이크,65000,"2호 65000
3호 75000
미리 주문주셔야합니다"
12,로또케이크,52000,"2호 52000
3호 62000
꽃 테두리
2호 65000
3호 75000"
12,생화케이크,70000,"기본7만부터~
꽃 싯가 변동에 따라 달라요
미리 주문주셔야합니다"
12,꽃다발케이크,70000,"2호 70000
3호 80000
미리 주문주셔야합니다"
12,환갑칠순팔순케이크,58000,"2호 58000
3호 68000
미리 주문주셔야합니다"
12,골드바케이크,70000,"2호 70000
3호 80000
미리 주문주셔야합니다"
12,달력케이크,50000,"2호 5만
3호 6만
미리 주문주셔야합니다"
12,생망고빙수,20000,계절메뉴
12,포토케이크,52000,"2호 52000
3호 62000
미리 주문주셔야합니다"
12,초미니도시락케이크,15000,"그림은 안그려드려요
당일케이크도 미리 주문해주셔야 픽업 가능합니다"
12,샤인머스켓빙수,20000,계절메뉴
12,생메론빙수,20000,계절메뉴
12,무화과빙수,20000,계절메뉴
12,블루베리가나슈조각,7300,
12,생망고조각케이크,7300,
13,수제튀김,4500,고구마 단호박 김말이 오징어 만두
13,떡볶이,4000,
13,참치김밥,4500,
13,치즈김밥,4500,
13,돈가스김밥,4500,
13,순대,4500,내장미포함
13,부산어묵,3000,
13,풀세트,16000,떡볶이+순대+튀김5+어묵+음료
13,떡튀순세트,13000,1인분 / 떡볶이+튀김5+음료
13,떡순어세트,11500,떡볶이+순대+어묵
13,모듬A세트,18500,떡볶이+모듬튀김+순대+어묵+음료수
13,모듬B세트,20000,떡볶이+모듬튀김+순대+유부주머니+음료수
13,야채김밥,3500,
14,원조한판,48000,"육즙목살 ,숙성 삼겹살 ,쫀득살(600g) 2~3인 세트 한판 골고루 맛보러 오세요~!"
14,특수한판,45000,"갈매기살 , 가브리살 , 쫀득살 부안집 특수부위 총출동! 신메뉴 출시했습니다~!"
14,부안철판볶음밥,6000,"마무의리~철판볶음밥!
파김치다데기로 맛있게 볶아
긁어먹는 재미로 기쁨두배♡"
14,계란찜,3000,"폭탄계란찜~!
아이들도 좋아하는 계란~찜
꼭 먹어보자♡"
14,비빔냉면,6000,"물냉이 있으면 당연히 비냉도 있어야지^^
일단 시켜보자~물냉만큼 맛있다"
14,물냉면,6000,"고기와 찰떡궁합~!
여름에는 물냉이 최고♡"
14,살얼음 물쫄면,7000,입안의 느끼함을 잡아줄수있는 살얼음 동동 물쫄면
14,파절이쫄면,6000,웬만한 분식집보다 맛있는 원조부안집의 사이드메뉴
14,대파라면,4000,대파김치가 듬뿍! 얼큰시원 라면
14,짜파게티,4000,"짜짜짜짜파게티~! 오늘은
내가 짜파게티 요리사♡"
14,10분밥,,"좋은 쌀로 갓 지은 밥으로 버터, 계란 , 참기름, 등을 비벼 먹는 시그니처 메뉴"
14,양푼김치찌게,6000,매장에서 직접끓여 개운하고 얼큰한 부안식 김치찌개
14,육즙목살,15000,"🏆""대한민국 3대목살""
📌육즙이 터져나오는 부드러운 목살"
14,쫀득살,15000,"🏆""원조부안집 시그니처 메뉴""
📌피자모양의 쫀득쫀득한 특수부위 끝판왕"
14,숙성삼겹,15000,"🏆""대한민국 대표 메뉴""
📌저희 매장은 1++ 삼겹살만을 사용합니다."
14,갈매기살,17000,"대한민국에서 제일 신선한
국내산 양막 생갈매기살♡
한정판매!!"
14,등겹살(가브리살),17000,"국내산 가브리살(등겹살)
등심덧살부위로 부드러움의 끝판왕♡
요것도 한정판매!!"
14,원조숯불갈비,16000,"🏆""역대급 중량 250g""
📌씹고 뜯는 맛이 일품인 진짜 뼈가 붙은 국내산 양념갈비"
14,쫄깃껍데기,9000,"🏆""단골손님들 원픽""
📌특제 간장소스에 숙성하여 쫄깃하면서 고소하다."
14,부안된장술밥,8000,"주당들의 최애메뉴♡
매장에서 직접끓여 더욱
맛있고 깔끔^^"
15,훈연 베이징덕,22000,"훈제오리에 특제 소스를 발라 담백하게 구워 밀전병과 함께 싸먹는 요리(+대파,오이,청꼬)"
15,게내장 크림 우동파스타,18000,영덕대게 내장을 넣은 고소하고 녹진한 크림 우동
15,육토마끼,23000,오다 시그니처인 한우육회를 듬뿍 넣어 연어와 함께 말아낸 후토마끼 자매버전
15,생연어카르파쵸발사믹샐러드,22000,
15,슈프림양념가라아게,18000,슈프림양념소스에 버무린 가라아게
15,불닭우삼겹야끼우동,20000,"불닭소스에 각종야채, 우삼겹, 우동면을 불향나게 볶아낸 한국식 매운야끼우동"
15,우삼겹탄탄나베(면포함),25000,
15,돈코츠나베(면포함),25000,
15,치즈x4 불닭볶음면,8000,불닭볶음면에 네가지 치즈가 올라가요!
15,붉은볼락튀김,9000,붉은볼락튀김
15,우삼겹 마라샹궈,18000,"얼얼한 마라소스에 우삼겹, 채소, 중화면을 불 맛나게 볶아낸 중화풍 볶음요리"
15,우니한판,37000,"녹진한 우니를 오이, 감태, 초밥 밥과 곁들여 먹는요리"
15,치킨난반,18000,부드러운 통닭다리 살을 특제소스에 재워 튀겨 타르타르 소스와 곁들여 먹는 요리
15,"묵,치,김볶밥",9000,묵은지와 삼겹살을 매콤하게 볶은 마성의 김치볶음밥(feat. 치즈와 후라이)
15,게살크림고로케,16000,게살의 풍미와 부드러운 크림이 어우러진 고로케
15,닭껍질교자,15000,닭껍질 안에 여러가지 채소와 고기를 넣어서 튀겨낸 겉바속촉 핑거푸트
15,타코와사비,11000,"낙지와 주꾸미를 고추냉이에 버무려 오이, 김과 함께 곁들여 먹는 요리"
15,트러플 감자튀김,9000,감자튀김과 트러플의 콜라보
15,파인애플샤베트,9000,파인애플을 통으로 얼린 상큼x시원 샤베트
15,트러플 짜파게티,8000,트러플향 가득한 짜파게티에 노른자와 치즈를 올려 고소함을 극대화!
15,"우니,단새우,관자,육회 사합",50000,"우니,단새우,관자,육회를 감태에 싸먹는 사합요리"
15,"우니,단새우,관자삼합",45000,"분홍단새우, 가리비관자, 우니, 연어알 등을 구운감태와 함께 곁들여 먹는 요리"
15,훈연삼치봉초밥,19000,
15,홍가리비술찜,20000,+파스타면
15,광어묵은지소금김밥(8p),18000,광어묵은지소금김밥(8p)
15,우니파스타,23000,
15,후토마끼,23000,"참치,연어,계란말이,새우튀김,유부 등의 속재료를 푸짐하게 넣어 말아낸 왕김밥"
16,바지락칼국수,10000,
17,갑오징어명란불고기,38000,"갑오징어, 명란, 각종 야채와 볶음소스가 어우러진 매콤달콤한 맛"
17,반반튀김(갑오징어/새우),15000,갑오징어와 새우가 반반인 깔끔하고 고소한 튀김
17,갑오징어튀김,17000,바삭하고 고소한 갑오징어튀김
17,갑삼불고기백반,13000,"갑오징어와 삼겹살, 볶음소스와 각종 야채가 어우러진 매콤달콤한 맛"
17,갑오징어불고기백반,13000,"갑오징어와 볶음소스, 각종 야채가 어우러진 매콤달콤한 맛"
17,갑삼불고기,35000,"갑오징어와 삼겹살, 볶음소스와 각종 야채가 어우러진 매콤달콤한 맛"
17,갑오징어초무침,30000,"갑오징어와 각종 야채, 양념초장이 어우러진 매콤하고 상큼한 맛"
17,갑오징어연포탕,33000,"갑오징어와 육수, 각종 해산물과 야채가 어우러진 담백하고 시원한 국물"
17,갑오징어불고기,35000,"갑오징어와 각종 야채, 볶음소스가 어우러진 매콤달콤한 맛"
17,오삼불고기백반,11000,"오징어와 삼겹살, 볶음소스와 각종 야채가 어우러진 매콤달콤한 맛"
17,가리비게살튀김,15000,가리비살과 게살로 만든 부드럽고 고소한 튀김
18,칼국수,8000,
18,칼만두,8000,
18,칼제비,8000,
18,손만두,8000,
18,콩국수,8000,계절메뉴
19,우동,6000,
19,짜장,6000,
19,짜장밥,6000,
19,곱배기,7000,
20,두부김치,,
20,부추전,,
20,잔치국수,,
21,짜장면,7000,
21,짬뽕,8000,
21,간짜장,8000,
21,짬뽕밥,8500,
21,볶음밥,8500,
22,부타동,10500,돼지고기 덮밥.
22,토리동,10500,닭다리살 덮밥.
22,마제소바,10500,일본식 비빔면.
22,탄탄멘,9500,중국식 라멘
23,숙주번데기탕,12000,
23,술탄치즈,18000,
23,우육탕,18000,
23,크림새우,17000,
23,부추두부김치,16000,
24,연어사시미,19000,
25,A set(반반치킨+더블페퍼로니피자),39000,
25,B set(순살반마리+8인치페퍼로니),18000,
25,순살 양념치킨,20900,
25,순살크리스피 양념 반반,21900,
25,순살양념치즈치킨,15000,
25,순살 볼케이노 치즈치킨,15000,
25,닭꼬야끼,15000,
25,닭날개 튀김(6조각),7000,
25,빅사이즈 4가지 피자,48900,
25,스윗베이컨고구마&고르곤졸라,23000,
25,베이컨체다치즈&더블페퍼로니,23000,
25,바베큐불고기피자,24000,
25,C set(순살반마리+8인치스윗고구마),18000,
25,베이컨치즈후라이피자,24000,
25,고르곤졸라피자,21000,
25,더블페페로니피자,22000,
25,스윗베이컨고구마피자,21000,
25,베이컨체다치즈피자,21000,
25,8인치 페파로니피자,6500,
25,8인치 스윗고구마피자,6500,
25,아이스황도,7000,
25,파인애플샤벱,8000,
25,오징어&땅콩,12000,
25,마늘간장날개(12조각),15000,
25,달맥 먹태구이,16000,
25,달맥 한치구이,12000,
25,달맥 쥐포구이,7000,
25,골뱅이무침&쫄면,22000,
25,로스팅소세지&포테이토,16000,
25,매콤 핫 닭발,15000,
25,페스츄리소세지,7000,
25,달맥 부대찌개,17000,
25,통오징어해물탕(우동사리포함),17000,
25,달맥 어묵탕,16000,
25,순살마늘간장 치킨,22900,
25,달맥 떡볶이,14000,
25,달맥 김치우동,10000,
25,닭똥집튀김,13000,
25,닭똥집 양념튀김,14000,
25,모듬튀김,8000,
25,김말이튀김,6000,
25,야채튀김,6000,
25,잡채만두튀김,5000,
25,달콤우유튀김,6000,
25,드래곤치즈볼,6000,
25,후라이드 치킨,18900,
25,롱오징어튀김,6900,
25,롱새우튀김,8900,
25,어니언링튀김,11000,
25,새우링튀김,11000,
25,닭껍질튀김,10000,
25,케이준포테이토,8000,
25,브라운어니언프라이드,8000,
25,생맥주 300cc,2500,
25,생맥주 500cc,4000,
25,블랑 생맥주,7000,
25,양념치킨,19900,
25,기린 생맥주,7500,
25,시나몬 코젤다크,7500,
25,코젤다크,7000,
25,달맥 하이볼(토닉),6900,
25,달맥 하이볼(진저),6900,
25,달맥 홍이볼(얼그레이),7900,
25,하이볼 샷추가,4000,
25,소주,5000,
25,제로콜라,2000,
25,사이다,2000,
25,후라이드 양념 반반,19900,
25,콜라,2000,
25,매운바베큐치킨,19900,
25,순살크리스피치킨,19900,
26,베이컨김치두부,19000,"베이컨, 볶음김치와 두부김치의 환상궁합"
26,마늘목살볶음,17000,대표메뉴☆ 드셔보세요. 짭조롬한 목살볶음
26,닭도리탕,29000,국내산 닭도리탕 바로조리합니다.(시간소요)
26,부추전,15000,부추전☆
26,김치전,15000,한국인의 맛 / 김치전
26,무뼈닭발,21000,철판 무뼈닭발
26,오징어볶음,21000,오징어와 소면을 한입에 앙앙
26,골뱅이무침,22000,새콤달콤한 골뱅이+소면을 앙앙
26,모듬소세지,18000,청송만의 수제 모듬소세지☆ (타 음식점과의 차별화된 소세지의 맛)
26,도토리묵 무침,17000,막걸리와 최고의 궁합
26,닭똥집볶음,17000,채소와 곁들인 똥집볶음 & 소금기름장
26,야채계란말이,17000,"우와,푸짐한 계란말이☆ 한입앙앙"
26,고기전,15000,고기반죽부터 직접 100% 작업하여 만드는 청송의 시그니처 메뉴입니다.
26,생선구이SET,26000,"가자미,고등어,삼치,임연수 세트"
26,과일화채,25000,과일과 달달한 우유의 만남(계절에 따라 과일이 달라요)
26,과일황도,13000,황도와 함께 계절에 맞는 과일
26,옛날도시락,5000,옛날 학창시절의 추억의 도시락(1970's)
26,잔치국수,6500,맛있는 사이드 메뉴
26,해장라면,5000,사이드 메뉴
26,감자전,15000,바로 갈아서 만드는 감자전 한입앙앙
26,얼큰김치수제비,20000,직접만드는 저온숙성 수제비☆반죽 얼큰하게 드셔보세요.
26,맑은감자수제비,20000,직접 만드는 저온숙성 수제비☆반죽 맑고 시원하게 드셔보세요.
26,바지락수제비,20000,직접 만드는 저온숙성 수제비☆반죽 / 바지락
26,만수탕,20000,만두+ 수제비+ 순두부 든든하게 먹을수 있는 청송의 시그니처 메뉴입니다
26,녹두전,15000,100% 수제녹두반죽입니다 ☆ 한입앙앙
26,모듬전,29000,"여러가지 전을 한번에 드실수 있습니다.
(고기,김치,동태,녹두,호박,버섯,두부,꼬지,햄)"
27,날치알 주먹밥,9000,날치알주먹밥 ( 날치알과 볶음김치의 만남 )
27,오삼불고기,20000,오삼불고기 매콤하고 오징어와 삼겹살의 만남
27,두부김치,15000,두부와 김치 만남 ( 남녀노소 편하게 먹을수있는 안주 )
27,해물누룽지탕,15000,시원하고 살짝 얼큰한 해물누룽지탕 ( 해물과 누룽지과자 조합 )
27,골뱅이무침,20000,골뱅이무침과 소면
27,연어샐러드,22000,"훈제연어와 야채 그리고 시큼한
맛의 조합"
27,해물찜,28000,"해물과 매콤한 양념의 맛!
해물찜"
28,(오픈 즉시 할인)대한민국 대표 마라탕(1인분),9900,먹어도먹어도 질리지않는 불가사의한 맛
28,(오픈 즉시 할인)대한민국 대표 마라탕(2~3인분),15900,먹어도먹어도 질리지않는 불가사의한 맛
28,치킨X 겉바속촉 꿔바로우(대 (15p)),16900,톰과 제리처럼 새콤달콤궁합
28,양저우볶음밥(1인분),7900,담백한 맛이 일품인 계란볶음밥
28,펩시콜라(355ml),2000,
28,제로콜라(펩시)(355ml),2000,
28,사이다(355ml),2000,
28,립톤아이스티복숭아(355ml),2000,
28,빙홍차(490ml),3000,
28,[ 즉시 할인 ]셀프 마라탕(+++ 기본 소고기 100g +++),2900,"[ 기본 9,900원 부터 주문가능 ]
기본재료 NO, 모든재료 내 취향대로 고르기"
28,[ 즉시 할인 ]셀프 마라탕(+++ 기본 숙주 100g +++),1900,"[ 기본 9,900원 부터 주문가능 ]
기본재료 NO, 모든재료 내 취향대로 고르기"
28,고기 일품 마라샹궈 (고기O)(1인분),15900,"마라향과 불맛의 향연, 독보적인 중독성"
28,고기 일품 마라샹궈 (고기O)(2~3인분),29900,"마라향과 불맛의 향연, 독보적인 중독성"
28,[] 내맘대로 [] 셀프 마라샹궈(+++ 기본 소고기 100g +++),2900,"[기본 15,900원 부터 주문가능]
기본재료 NO, 모든재료 내취향대로 고르기
마라샹궈는 최소주문금액 15,900원 이하 주문시 주문취소 됩니다."
28,[] 내맘대로 [] 셀프 마라샹궈(+++ 기본 숙주 100g +++),1900,"[기본 15,900원 부터 주문가능]
기본재료 NO, 모든재료 내취향대로 고르기
마라샹궈는 최소주문금액 15,900원 이하 주문시 주문취소 됩니다."
28,치킨X 겉바속촉 꿔바로우(미니 (5p) 소스 따로 불가능),6900,톰과 제리처럼 새콤달콤궁합
28,치킨X 겉바속촉 꿔바로우(중 (10p)),12900,톰과 제리처럼 새콤달콤궁합
29,뼈다귀전골(소),33000,"우거지+감자+수제비+깻잎+팽이버섯
(서비스 라면사리는 반조리 선택시만 제공)"
29,뼈다귀전골(중),41000,"우거지+감자+수제비+깻잎+팽이버섯
(서비스 라면사리는 반조리 선택시만 제공)"
29,뼈다귀전골(대),49000,"우거지+감자+수제비+깻잎+팽이버섯
(서비스 라면사리는 반조리 선택시만 제공)"
29,뼈해장국(2인),24000,공기밥 포함
29,뼈해장국(3인),36000,공기밥 포함
29,뼈해장국(1인)(1인),12000,공기밥 포함
29,공기밥,1000,
29,왕만두(4개),4500,
29,사이다(500ml),2000,
29,콜라(500ml),2000,
30,모둠사시미(어종수시변동),38000,제철마다 오는 다양한 어종의 생선을 내어드리는 대표메뉴입니다
30,밀푀유나베,28000,천개의 꽃이라불리는 밀푀유나베 탕냄비가 모자랄 만큼 꽉꽉채워드리는 단길 대표메뉴입니다
30,양념닭목살볶음,20000,
30,통가지새우튀김,20000,
30,통새우 부추전,19000,
30,유린기,18000,
30,들기름 깻잎 돌문어 무침,18000,
30,수제 가라아게,17000,
30,베이컨 청양크림파스타,17000,
30,가시바른순살삼치구이,18000,
30,치즈계란말이,15000,
30,알찬열빙어구이,14000,
30,곱도리탕,30000,
30,명란구이,14000,
30,카라이돈코츠라멘,14000,
30,명란감자치즈,10000,
30,바스크치즈케이크,10000,
30,중화풍오이무침,7000,
30,항정수육과 미나리무침,26000,
30,통오징어 나가사끼짬뽕,25000,
30,마라순두부나베,25000,
30,배추 조개탕,23000,
30,미나리생선회무침,23000,
30,전복파스타(아와비파스타),21000,
30,양송이새우감바스,21000,
31,육전국밥,11000,국내 최초 개발 !! 육전국밥
31,육전비빔막국수,11000,국산 메밀과 천연 과일소스의 깊은 맛 !!
31,미소곰탕정식,18000,(1인 육전+미소곰탕)
31,막국수정식,17000,1인 육전 + 물 or 비빔 막국수)
31,소고기육전(대),26000,한~장 한~장 즉석에서 부치는 대표 메뉴 !!
31,수제 소고기 완자,16000,신선한 야채와 소고기로 즉석에서 부치는~
31,육전 완자 반반,22000,소고기 육전과 완자를 동시에~
31,깻잎전,16000,깻잎 속에 소고기를 넣어 깔끔한 맛!!
31,해물김치전,20000,숙성김치와 해물의 조화~
31,치즈해물김치전,22000,쫄깃한 모짜렐라 치즈에 숙성김치와 해물의 조화~
31,오징어초무침,20000,국내산 오징어를 신선한 야채와 새콤달콤하게~
31,소불고기전골(중),35000,최상급 소고기와 자체개발 특제 양념 육수
31,소고기국밥 정식,17000,(1인 육전+소고기국밥)
31,소불고기전골(대),50000,최상급 소고기와 자체개발 특제 양념 육수
31,뚝배기불고기,12000,최상급 소고기와 자체개발 특제 양념 육수
31,소곱창전골(중),39000,고소하고 쫄깃한 소 곱창의 매력~
31,소곱창전골(대),55000,고소하고 쫄깃한 소 곱창의 매력~
31,육전모둠전골(중),35000,오직!! 육전국밥에서만 맛볼 수 있는~
31,육전모둠전골(대),50000,오직!! 육전국밥에서만 맛볼 수 있는~
31,소고기육전(소),16000,한~장 한~장 즉석에서 부치는 대표 메뉴 !!
31,모둠전,30000,막걸리가 생각나는 즉석 6종 모둠 전
31,치즈해물파전,22000,쫄깃한 모짜렐라 치즈에 국내산 오징어와 새우가 듬뿍~
31,소고기국밥,10000,하루에도 몇 번 씩 매장에서 직접 끓이는~
31,미소곰탕,11000,미소가 저절로 나오는~ 실속 곰탕
31,함박곰탕,14000,"함박웃음이 저절로 나오는~ 명품 곰탕
(수육+도가니)"
31,육전 물 막국수,11000,국산 메밀과 천연 과일소스의 시원~한 맛 !!
32,양념치킨(국내산),20000,
32,후라이드치킨(국내산),19000,35일산 국내산 신선한 닭고기를 천연 양념 숙성하여 한 마리하고 반마리 더 손님께 제공합니다.
32,순살양념,20000,
32,순살마늘반/순살후라이드반,22000,
32,순살간장반/순살후라이드반,21000,
32,블렉페퍼(신메뉴),22000,
32,순살블렉페퍼(신메뉴),22000,
32,후라이드반/블렉페퍼반,22000,
32,순살후라이드반/순살블렉페퍼반,22000,
32,순살양념반/순후라이드반,20000,
32,순살마늘치킨,22000,
32,오리지널콤보(통다리5+통날개6),23000,
32,후라이드반+양념반(국내산),20000,
32,후라이드한마리+반마리,29000,
32,후라이드한마리+양념반마리,30000,
32,후라이드한마리+매운양념반,30500,
32,양념한마리+후라이드반마리,30000,
32,매운양념한마리+후라이드반마리,31000,
32,후라이드한마리+마늘치킨반마리,31000,
32,감자튀김(3종),12000,
32,콜라변경(1.25L),2000,
32,콜라변경(500ml),1500,
32,사이다변경(1.5L),2000,
32,매운양념치킨,21000,
32,사이다변경(500ml),1500,
32,치킨무(1),500,
32,양념소스(1),500,
32,머스타드소스(1),500,
32,매운양념소스(1),500,
32,후라이드반마리 추가,10000,
32,양념반마리 추가,11000,
32,매운양념반마리 추가,11500,
32,마늘반마리 추가,12000,
32,블랙페퍼반마리 추가,12000,
32,매운양념치킨반/후라이드반,21000,
32,마늘치킨,22000,
32,후라이드반 / 마늘치킨반,22000,
32,순살매콤아삭,20000,
32,순살치킨반 / 매콤아삭반,20000,
32,순살후라이드,19000,
33,뜨끈세트,47800,고추튀김(맛선택 가능)+아롱사태 갓김치 전골+면사리
33,A세트,40800,고추튀김(맛선택 가능)+한우 대창 닭볶음탕+주먹밥
33,아이스샤베트!,8900,"시원하고,상쾌한맛"
33,콩고물 아이스크림,6900,고~소함 한가득
33,오리지널 고추튀김,11000,
33,양념 고추튀김,12000,
33,매운양념 고추튀김,12000,
33,콘소메 고추튀김,12000,
33,치즐링 고추튀김,12000,
33,아롱사태 갓김치 전골,36000,
33,한우대창 닭볶음탕(순살),28000,
33,모듬조개 술찜,26000,
33,B세트,40800,고추튀김(맛선택 가능)+모듬조개  술찜+술찜 볶음면
33,꽈리고추 닭목살 양념구이,23000,
33,통감자 닭목살 소금구이,23000,
33,무뼈 불닭발,22000,
33,치즈 감자채전,17000,
33,치즈 김치볶음밥전,18000,
33,육새전,23000,육전or 새우전 변경가능
33,한우 대창 명란 누룽지탕,26000,
33,통오징어 해물 짬뽕탕,26000,
33,부산 오뎅탕,22000,
33,백합 조개탕,21000,
33,C세트,38800,고추튀김(맛선택 가능)+육새전+비빔국수
33,주먹밥,3000,
33,볶음밥,3000,
33,치즈사리,3000,
33,면사리,2000,모든 탕류 면사리 추가 가능합니다.
33,맴맴 스파이시 하이볼,5800,"우이락이 만든 스파이시 증류수 맴맴, 기분좋은 망고향과 알싸한 뒷맛이 반전 매력인 하이볼"
33,선비 하이볼,6800,선비진만의 밸런스와 깔끔한 뒷맛을 극대화한 하이볼
33,가무치 하이볼,6800,고소한 곡물과 바닐라향 가무치에 얼그레이를 넣어 만든 하이볼
33,홀리엠 하이볼,6800,오미자의 상큼하고 깔끔한 맛의 하이볼
33,만월 하이볼,6800,입안가득 퍼지는 달콤한 복분자 하이볼
33,담솔 하이볼,6800,상쾌한 솔의 향과 시원한 맛이 매력적인 하이볼
33,[우이락] 비빔국수 or 쫄면,7000,우이락만의 특제 비법 양념장으로 만든 새콤달콤 비빔국수!
33,제임슨 하이볼,6800,풍미와 바디감이 일품인 위스키 하이볼
33,스파이시 맴맴,11000,"250ml, 20도
우이락이 만든 스파이시 증류주 맴맴, 기분좋은 망고향과 알싸한 뒷막이 반전 매력인 전통주"
33,홀리엠,27000,"375ml, 37도"
33,가무치,27000,"375ml, 25도"
33,담솔,39000,"375ml, 40도"
33,만월,25000,"360ml, 24도"
33,선비,45000,"375ml, 48도"
33,서울의밤,15000,"375ml, 25도"
33,매실원주13,13000,"375ml, 13도"
33,안동소주17,13000,"350ml, 17도"
33,들기름 짜계치,7500,"풍미가득 들기름, 계란, 치즈가 들어간 새로운 우이락 짜계치!"
33,안동소주40,23000,"350ml, 40도"
33,사랑할때12,12000,"300ml, 12도"
33,도원결의40,27000,"360ml, 40도"
33,도원결의15,15000,"360ml, 15도"
33,독도소주,15000,"375ml, 17도"
33,우이락 크림 막걸리,9500,프리미엄 막걸리
33,호랑이 생,8000,
33,성시경 경탁주,25000,품절 대란 경탁주 입고!
33,대대포,9000,
33,느린마을,8000,
33,해장 홍합라면,7500,시원한 홍합이 듬뿍 들어가 속 제대로 풀리는 시원 칼칼한 해장 라면
33,우곡생주,14900,
33,해창6도,15000,
33,해창12도,27900,
33,선호,8000,
33,송명섭,12000,
33,장수먹걸리,5000,
33,지평먹걸리,5000,
33,생맥주도 맛있는 우이락,4800,500cc
33,소주,5000,
33,맥주,5000,
33,순살 후라이드 치킨,15000,"바삭, 고소한 튀김옷을 곱게 입은 후라이드 정석의 맛 순살 치킨"
33,우이락 사과막걸리,9500,
33,여름세트,45400,여름세트. 아롱사태 수육냉채 + 고추튀김 + 생맥주 2잔
33,아롱사태 수육냉채,26000,
33,납작만두 무침,15000,
33,땡초 김치전,15000,
33,갓김치말이 냉쫄면,8000,
33,(저당)아이스과일 화채,15000,
33,한판 모둠건어물(5종),19000,"아귀포, 한치, 매운 양념 먹태, 장어포, 얇은 오징어"
33,매콤 순살 양념 닭강정,15000,매콤 달콤 양념에 볶은 꽈리고추와 바삭함이 제대로인 닭강정
33,먹태와 땅콩,18000,껍질까지 통으로 튀겨내 바삭한 맛이 일품인 최고의 맥주 안주
34,돈까스+쫄면세트,14000,
34,참치김밥,4500,
34,야채김밥,3500,
35,"차돌,양지, 힘줄 쌀국수",13000,
35,차돌박이 쌀국수,10000,
35,코카 콜라,2500,
35,사이다,2500,
35,하노이 맥주,5500,
35,사이공 맥주,5500,
35,감자말이새우 (3p),3500,
35,양지 쌀국수,11500,
35,"차돌,양지 쌀국수",12500,
35,힘줄 쌀국수,14000,
35,모듬 전식 (8p),8500,
35,고구마 짜조 (3p),3000,
35,가리비 짜조 (3p),3000,
35,버팔로 윙 (3p),3500,
35,웨딩 쇼마이 (2p),3000,
36,도미 중,58000,
36,광어 3인,38000,
36,우럭 3인,38000,
36,새우구이,25000,
36,전복회,17000,
37,89바삭 크리스피,17900,바삭바삭한 튀김과 촉촉한  살코기 치킨89의 대표메뉴[음료 사이즈업 가능]
37,[신메뉴]89골라먹는 순살종합세트,34900,순살 두마리양 5가지맛(크리스피고정+택4+감자)무1개+음료245ml
37,89달콤 양념치킨+펩시콜라245ml,18900,치킨89만의 특제 소스와 바삭한 치킨의 만남[음료 사이즈업 가능]
37,89시그니처 로제투움바치킨+펩시콜라245ml,19900,"부드러우면서 매콤한 로제소스와 아삭한 할라피뇨토핑, 치킨89의 야심작 로제투움바치킨"
37,89멕시치킨+펩시콜라245ml,19900,매콤한 할라피뇨와 치킨89만의 특별 소스를 더한 멕시칸풍 치킨[음료 사이즈업 가능]
37,89스윗 갈릭치킨+펩시콜라245ml,18900,마늘의 깊은 풍미를 느낄수 있는 치킨[음료 사이즈업 가능]
37,[사장님 추천]89크리미 어니언치킨+펩시콜라245ml,18900,부드러운 크림과 아삭한 양파의 꿀조합[음료 사이즈업 가능]
37,89아삭 파닭치킨+펩시콜라245ml,19900,"치킨은 바삭,파는 아삭,맛있어서 파닭파닭[음료 사이즈업 가능]"
37,89화끈 불닭치킨+펩시콜라245ml,18900,입안을 얼얼하게 만드는 맛있게 매운 치킨[음료 사이즈업 가능]
37,89뿌링 스노우치킨+펩시콜라245ml,19900,바삭한 치킨 위에 치즈 눈이 내린다[음료 사이즈업 가능]
37,89단짠 간장치킨+펩시콜라245ml,18900,환상 비율로 만들어진 간장 치킨[음료 사이즈업 가능]
37,Wow100%다리살 89바삭 크리스피 순살+콜라245m,18900,+100프로 닭다리살+ 바삭바삭한 튀김과 촉촉한  살코기 치킨89의 대표메뉴[음료 사이즈업 가능]
37,[사장님 추천]89프리미엄 치떠끼 반마리SET,23900,떡볶이( 2~3인 ) + 크리스피 반마리 + 펩시콜라500ml[음료 사이즈업 가능]
37,89단짠 간장순살+펩시콜라245ml,19900,+100프로 닭다리살+ 환상 비율로 만들어진 간장 치킨[음료 사이즈업 가능]
